snapshot_date,index_code,symbol,weight,source
2011-01-04,000300,000024,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000027,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000031,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000039,0.35,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000046,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000059,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000060,0.46,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000061,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000063,0.68,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000069,0.35,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000100,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000157,0.61,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000338,0.6,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000401,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000402,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000422,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000423,0.5,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000425,0.42,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000527,0.58,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000528,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000538,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000562,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000568,0.5,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000612,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000623,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000625,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000630,0.4,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000651,0.64,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000652,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000667,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000680,0.2,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000685,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000686,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000690,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000709,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000718,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000725,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000728,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000729,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000758,0.22,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000768,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000776,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000778,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000780,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000783,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000792,0.54,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000800,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000807,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000825,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000839,0.2,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000858,1.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000876,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000878,0.32,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000895,0.47,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000898,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000900,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000927,0.07,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000933,0.29,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000937,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000951,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000959,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000960,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000961,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000968,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000969,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000983,0.77,chenditc/investment_data:ts_index_weight
2011-01-04,000300,000999,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002001,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002007,0.25,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002024,0.97,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002028,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002092,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002122,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002128,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002142,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002146,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002155,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002202,0.52,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002242,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002244,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002294,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002304,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002385,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002399,0.2,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002405,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002415,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,002422,0.2,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600000,1.93,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600004,0.07,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600005,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600006,0.07,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600008,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600009,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600010,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600015,0.59,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600016,2.03,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600017,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600018,0.29,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600019,0.61,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600026,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600028,0.61,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600029,0.38,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600030,1.6,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600031,0.78,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600033,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600036,2.86,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600037,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600048,0.68,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600050,0.81,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600058,0.25,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600062,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600066,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600068,0.44,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600085,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600087,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600089,0.69,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600096,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600100,0.33,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600104,0.49,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600108,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600109,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600111,0.62,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600115,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600118,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600123,0.29,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600125,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600132,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600143,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600150,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600151,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600153,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600161,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600166,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600169,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600170,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600177,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600183,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600188,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600196,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600208,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600210,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600216,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600219,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600220,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600221,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600239,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600256,0.56,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600266,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600269,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600271,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600276,0.38,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600300,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600307,0.07,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600309,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600312,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600316,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600320,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600325,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600331,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600348,0.62,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600350,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600352,0.22,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600362,0.68,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600369,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600376,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600380,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600383,0.54,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600395,0.21,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600406,0.41,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600415,0.42,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600418,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600428,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600432,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600456,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600481,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600489,0.51,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600497,0.25,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600500,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600508,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600516,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600517,0.11,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600518,0.41,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600519,1.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600528,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600535,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600546,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600547,0.67,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600549,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600550,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600582,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600583,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600585,0.73,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600588,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600595,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600596,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600597,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600598,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600600,0.22,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600601,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600611,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600631,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600635,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600642,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600649,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600655,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600657,0.05,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600660,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600663,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600664,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600674,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600675,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600690,0.4,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600694,0.26,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600703,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600717,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600718,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600737,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600739,0.5,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600741,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600748,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600779,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600795,0.5,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600804,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600808,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600809,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600811,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600812,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600823,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600832,0.24,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600837,0.86,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600839,0.13,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600863,0.1,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600875,0.41,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600879,0.16,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600881,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600887,0.55,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600893,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600895,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600900,0.67,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600970,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600997,0.23,chenditc/investment_data:ts_index_weight
2011-01-04,000300,600999,0.25,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601001,0.25,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601006,0.84,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601009,0.37,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601088,1.47,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601099,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601101,0.12,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601106,0.29,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601107,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601111,0.41,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601117,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601139,0.06,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601158,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601166,1.84,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601168,0.57,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601169,0.9,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601179,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601186,0.38,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601268,0.08,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601288,0.49,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601299,0.46,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601318,3.38,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601328,2.04,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601333,0.17,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601369,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601390,0.41,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601398,1.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601600,0.35,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601601,1.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601607,0.31,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601618,0.34,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601628,0.58,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601666,0.35,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601668,0.75,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601688,0.28,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601699,0.52,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601727,0.3,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601766,0.58,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601788,0.37,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601808,0.27,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601818,0.18,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601857,0.76,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601866,0.19,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601877,0.09,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601888,0.15,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601898,0.36,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601899,0.78,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601918,0.14,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601919,0.39,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601939,0.79,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601958,0.44,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601988,0.4,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601989,0.44,chenditc/investment_data:ts_index_weight
2011-01-04,000300,601998,0.22,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000001,0.83,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000002,1.48,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000009,0.33,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000012,0.39,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000021,0.1,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000024,0.23,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000027,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000031,0.09,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000039,0.33,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000059,0.14,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000060,0.34,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000061,0.15,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000063,0.7,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000069,0.4,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000100,0.27,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000157,0.79,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000338,0.6,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000401,0.26,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000402,0.32,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000422,0.2,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000423,0.39,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000425,0.37,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000527,0.65,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000528,0.27,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000536,0.06,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000538,0.28,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000559,0.12,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000562,0.17,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000568,0.55,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000612,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000623,0.3,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000625,0.17,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000630,0.31,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000651,0.82,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000680,0.19,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000685,0.05,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000686,0.09,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000690,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000709,0.33,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000718,0.1,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000725,0.29,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000728,0.16,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000729,0.18,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000758,0.24,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000768,0.24,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000776,0.69,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000778,0.22,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000780,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000783,0.27,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000792,0.66,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000800,0.2,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000807,0.14,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000825,0.26,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000839,0.18,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000858,1.19,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000869,0.18,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000876,0.15,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000878,0.24,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000895,0.37,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000898,0.22,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000927,0.06,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000933,0.27,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000937,0.32,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000951,0.1,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000960,0.23,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000961,0.07,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000968,0.12,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000969,0.18,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000983,0.69,chenditc/investment_data:ts_index_weight
2011-07-01,000300,000999,0.13,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002001,0.19,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002007,0.17,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002024,0.95,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002028,0.06,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002069,0.09,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002073,0.27,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002092,0.13,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002106,0.2,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002122,0.13,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002128,0.16,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002142,0.22,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002146,0.1,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002155,0.19,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002202,0.35,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002244,0.09,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002294,0.06,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002304,0.61,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002310,0.1,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002385,0.05,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002399,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002405,0.05,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002415,0.07,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002422,0.15,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002493,0.12,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002498,0.05,chenditc/investment_data:ts_index_weight
2011-07-01,000300,002500,0.08,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600000,1.92,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600004,0.06,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600005,0.29,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600008,0.11,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600009,0.22,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600010,0.37,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600015,0.52,chenditc/investment_data:ts_index_weight
2011-07-01,000300,600016,2.27,chenditc/investment_data:ts_index_weight
