test_year,horizon,factor_name,neutralization,ic_dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_ratio
2020,5,volume_attention,raw,243,0.00044141325701341536,0.15045092005517838,0.0029339352451385847,0.5102880658436214
2020,5,low_volatility,raw,243,-0.017434834229019806,0.24595955093941502,-0.07088496528160589,0.4691358024691358
2020,5,liquidity,raw,243,0.0058894791815703885,0.14745843626274618,0.03993992701154327,0.5432098765432098
2020,5,industry_momentum,raw,243,-0.0006296783410107404,0.12258110160799679,-0.005136830496305984,0.5102880658436214
2020,5,roe_change_rank,raw,243,0.02271610953972259,0.09045704328679119,0.251125934635094,0.5843621399176955
2020,5,roic_change_rank,raw,243,0.021232328848422674,0.09020615245632052,0.23537561762989237,0.5390946502057613
2020,5,debt_ratio_change_rank,raw,243,-0.016538157362813503,0.07456300208454439,-0.22180111986453366,0.4156378600823045
2020,5,revenue_growth_change_rank,raw,243,0.027232585802737765,0.08784006021107038,0.3100246714005061,0.5802469135802469
2020,5,profit_growth_change_rank,raw,243,0.020259751635068636,0.09408745339542733,0.21532894029899702,0.5843621399176955
2020,5,operating_cash_margin_change_rank,raw,243,0.0019528538165744693,0.07932098015433306,0.02461963799205261,0.48559670781893005
2020,5,gross_margin_change_rank,raw,243,0.019625678321192393,0.07846232492848683,0.25012868710020875,0.6090534979423868
2020,5,fundamental_freshness_rank,raw,243,-0.036079033109929604,0.08723469711867386,-0.413585812774105,0.3662551440329218
2020,5,benchmark_weight_rank,raw,243,0.045735071719208015,0.13752751867317012,0.3325521478206554,0.6172839506172839
2020,5,momentum_120_rank,raw,243,0.05492478699672717,0.2081217267019272,0.2639070310779743,0.6337448559670782
2020,5,volatility_60_rank,raw,243,-0.014366546408279803,0.2702786406782815,-0.05315457548634268,0.4609053497942387
2020,5,downside_volatility_60_rank,raw,243,-0.016499244641676267,0.27976536016316084,-0.0589752949831023,0.4691358024691358
2020,5,drawdown_120_rank,raw,243,0.037078149358395936,0.20150750353130284,0.18400381478914057,0.6337448559670782
2020,5,price_position_120_rank,raw,243,0.05343858889789461,0.18005648674383212,0.2967879128616018,0.6172839506172839
2020,5,volume_trend_60_rank,raw,243,-0.02067272780466348,0.1332438795481111,-0.15514954889315621,0.4773662551440329
2020,5,intraday_strength_20_rank,raw,243,-0.003243403289942058,0.17027174106762855,-0.01904839446408105,0.522633744855967
2020,5,overnight_gap_20_rank,raw,243,0.015242689027155884,0.1492673973085789,0.10211666647904924,0.6172839506172839
2020,5,technology_momentum_rank,raw,243,0.006709979650275552,0.08567227976698587,0.07832147887888082,0.5390946502057613
2020,5,technology_growth_rank,raw,243,0.003095739089068855,0.08160366149160289,0.03793627678566126,0.5761316872427984
2020,5,technology_quality_rank,raw,243,-0.002787772636415441,0.08197203552395935,-0.034008825309707134,0.48559670781893005
2020,5,technology_valuation_rank,raw,243,-0.018890882652175974,0.08154009029413722,-0.23167600850123463,0.36213991769547327
2020,5,deducted_profit_growth_rank,raw,243,0.02439870609864903,0.13046929970650437,0.18700725882284064,0.5720164609053497
2020,5,gross_margin_yoy_rank,raw,243,0.020724679575569265,0.09525406257446613,0.21757265795742278,0.5555555555555556
2020,5,receivables_turnover_rank,raw,243,0.01314910027813594,0.13056863262735321,0.1007064255291994,0.5596707818930041
2020,5,inventory_turnover_rank,raw,243,-0.010819562696266896,0.07718014029698184,-0.14018583867085818,0.4567901234567901
2020,5,fixed_asset_turnover_rank,raw,243,0.0010438026551939086,0.11003459917050223,0.009486131299269805,0.5185185185185185
2020,5,cash_ratio_rank,raw,243,0.039574706014950486,0.12784953268888585,0.3095412645054648,0.6378600823045267
2020,5,interest_debt_ratio_rank,raw,243,0.035738815838439346,0.15677512803938745,0.22796228129668944,0.6213991769547325
2020,5,operating_cycle_rank,raw,243,1.9241783010769823e-05,0.08322253858495779,0.00023120879677476834,0.5020576131687243
2020,5,staff_average_revenue_rank,raw,179,-0.02402942908793728,0.07794800378977854,-0.3082751054503374,0.3854748603351955
2020,5,staff_average_profit_rank,raw,179,-0.011968001078612796,0.0835827662254065,-0.1431874251007369,0.45251396648044695
2020,5,fcff_back_rank,raw,243,0.009476078115448506,0.09078101092556567,0.10438392367340184,0.5349794238683128
2020,5,deducted_profit_growth_change_rank,raw,243,0.015838132180295544,0.09372521332754753,0.1689847546672954,0.5555555555555556
2020,5,gross_margin_yoy_change_rank,raw,243,0.014926418424449707,0.07483080483276164,0.1994689013142189,0.6008230452674898
2020,5,receivables_turnover_change_rank,raw,243,0.003923174059575231,0.0938424528116995,0.041805962461864826,0.5061728395061729
2020,5,inventory_turnover_change_rank,raw,243,0.00690436290100748,0.07857445560776587,0.08787032436436112,0.5308641975308642
2020,5,fixed_asset_turnover_change_rank,raw,243,0.01087150357248521,0.10339858216619872,0.10514170837478982,0.5967078189300411
2020,5,cash_ratio_change_rank,raw,243,0.023273529878623793,0.08167353834033762,0.28495802130724224,0.6049382716049383
2020,5,interest_debt_ratio_change_rank,raw,243,-0.00889518190026351,0.08405037012491323,-0.1058315613249977,0.48148148148148145
2020,5,operating_cycle_change_rank,raw,243,0.012363257844748926,0.08066783353700459,0.15326131002486332,0.5637860082304527
2020,5,staff_average_revenue_change_rank,raw,0,,,0.0,
2020,5,staff_average_profit_change_rank,raw,0,,,0.0,
2020,5,fcff_back_change_rank,raw,243,0.003673785389228964,0.08658784932845633,0.04242841712459079,0.5308641975308642
2020,5,profit_growth_change_rank,industry,243,0.021352009024193763,0.0671312094163996,0.318063821727866,0.6460905349794238
2020,5,profit_growth_change_rank,size,243,0.017611318396057746,0.09282477592022129,0.18972648435148265,0.5720164609053497
2020,5,profit_growth_change_rank,industry_size,243,0.019510981391810008,0.06571757090241076,0.2968913963783508,0.654320987654321
2020,5,short_reversal,industry,243,0.009637859529613449,0.10647132603784426,0.09052070532293136,0.48148148148148145
2020,5,short_reversal,size,243,0.01349768855693027,0.16985002636218197,0.07946827472459907,0.48148148148148145
2020,5,short_reversal,industry_size,243,0.011030941679492489,0.10245836531636178,0.10766267493563979,0.5185185185185185
2020,5,gross_margin_change_rank,industry,243,0.010022825236950975,0.0620327466501315,0.16157313319496114,0.5843621399176955
2020,5,gross_margin_change_rank,size,243,0.020091272304951804,0.0801570171678458,0.2506489514558835,0.6008230452674898
2020,5,gross_margin_change_rank,industry_size,243,0.010469626006465223,0.061547134605401156,0.17010744811418801,0.5843621399176955
2020,5,deducted_profit_growth_change_rank,industry,243,0.02204108459639369,0.06712820967131851,0.3283431020179741,0.6172839506172839
2020,5,deducted_profit_growth_change_rank,size,243,0.014474809923329491,0.09108232895555822,0.15892006813299847,0.5596707818930041
2020,5,deducted_profit_growth_change_rank,industry_size,243,0.020854596738332704,0.06393859792774607,0.3261660001037163,0.6131687242798354
2020,5,liquidity,industry,243,-0.0073965726010676,0.08824193270603597,-0.08382151630459081,0.4691358024691358
2020,5,liquidity,size,243,-0.016593961908259385,0.15864225165689963,-0.10459988896367688,0.49382716049382713
2020,5,liquidity,industry_size,243,-0.02626676594668546,0.09079185623275778,-0.2893075110100942,0.3991769547325103
2020,5,industry_momentum,industry,243,-0.0028385155466482677,0.11135034640730004,-0.025491753175742045,0.5020576131687243
2020,5,industry_momentum,size,243,-0.0018282966247075182,0.1154421036139589,-0.015837346751938833,0.5061728395061729
2020,5,industry_momentum,industry_size,243,-0.004084639999255157,0.10549345799258292,-0.038719367788117645,0.5061728395061729
2020,5,revenue_growth_change_rank,industry,243,0.02274058103243873,0.058390116278346754,0.3894594236468714,0.6213991769547325
2020,5,revenue_growth_change_rank,size,243,0.025528376123901703,0.0875697521241873,0.29152047944247417,0.5637860082304527
2020,5,revenue_growth_change_rank,industry_size,243,0.022918771649826232,0.05847222679897952,0.3919599595311841,0.6255144032921811
2020,5,deducted_profit_growth_rank,industry,243,0.027089106417235168,0.09856184437730169,0.27484374494389696,0.6337448559670782
2020,5,deducted_profit_growth_rank,size,243,0.020369926413706073,0.12609120153492526,0.16154914986724056,0.5679012345679012
2020,5,deducted_profit_growth_rank,industry_size,243,0.023925588384201803,0.09576637440607161,0.24983287226424347,0.6213991769547325
2020,5,profit_growth_rank,industry,243,0.03165337240510531,0.09435053193929882,0.33548695226720887,0.6378600823045267
2020,5,profit_growth_rank,size,243,0.02794819780806511,0.1212223168874328,0.23055323908730305,0.6008230452674898
2020,5,profit_growth_rank,industry_size,243,0.028684605167476552,0.09047390689700409,0.31704837506499234,0.6460905349794238
2020,5,gross_margin_yoy_change_rank,industry,243,0.005202355827886283,0.056594052895413534,0.09192407261413663,0.5432098765432098
2020,5,gross_margin_yoy_change_rank,size,243,0.0144350055427693,0.07282411786348972,0.198217375867539,0.5967078189300411
2020,5,gross_margin_yoy_change_rank,industry_size,243,0.004641784271993149,0.05190780441195578,0.08942362954045538,0.5020576131687243
2020,5,roe_change_rank,industry,243,0.01634517624531991,0.07309942589958018,0.22360197832160789,0.6255144032921811
2020,5,roe_change_rank,size,243,0.020663223552559624,0.08521134702494416,0.24249380245697583,0.5761316872427984
2020,5,roe_change_rank,industry_size,243,0.015538510845099582,0.06884145286702413,0.22571445252781283,0.5967078189300411
2020,5,roic_change_rank,industry,243,0.011591993774016006,0.07537837139728164,0.15378408367196492,0.5349794238683128
2020,5,roic_change_rank,size,243,0.01797633349939071,0.08343715617972286,0.21544758141888076,0.5432098765432098
2020,5,roic_change_rank,industry_size,243,0.01116788194964491,0.07357603591913647,0.15178694815685556,0.5473251028806584
2020,5,gross_margin_yoy_rank,industry,243,0.014876443750562062,0.07529008987620094,0.19758833831946956,0.5596707818930041
2020,5,gross_margin_yoy_rank,size,243,0.018851490855043094,0.0937476581719299,0.20108759218785097,0.5720164609053497
2020,5,gross_margin_yoy_rank,industry_size,243,0.014171829966853733,0.07416686830083122,0.1910803340026547,0.5679012345679012
2020,5,volatility_60_rank,industry,243,0.0026405238820111543,0.1358255595842996,0.019440552206025138,0.48559670781893005
2020,5,volatility_60_rank,size,243,-0.016965083607289655,0.2684531052166538,-0.06319570635473956,0.4609053497942387
2020,5,volatility_60_rank,industry_size,243,-0.001866171994470335,0.13511803563012517,-0.013811420405628393,0.4609053497942387
2020,5,intraday_strength_20_rank,industry,243,-0.007337188755994939,0.10396179653484608,-0.07057581727664401,0.48559670781893005
2020,5,intraday_strength_20_rank,size,243,-0.0006625100350256694,0.1671485964358668,-0.003963599151607999,0.522633744855967
2020,5,intraday_strength_20_rank,industry_size,243,-0.005914116208657977,0.10159524874771196,-0.05821252747108579,0.5020576131687243
2020,5,growth,industry,243,0.034546141944393934,0.10178476438399521,0.3394038602286731,0.6748971193415638
2020,5,growth,size,243,0.02473477868464048,0.12607938295030036,0.1961841667197147,0.6172839506172839
2020,5,growth,industry_size,243,0.030178338889010968,0.09612465505024334,0.3139500357451173,0.6666666666666666
2020,5,momentum,industry,243,0.0028704104739078764,0.12556492593450708,0.02285997027071909,0.5596707818930041
2020,5,momentum,size,243,0.0023765561330619856,0.17937878542333519,0.013248813829647115,0.5308641975308642
2020,5,momentum,industry_size,243,0.0014703698529972189,0.1193709876544855,0.012317648382479209,0.5432098765432098
2020,5,low_volatility,industry,243,-0.0073104486693839985,0.12110654052080348,-0.06036378083253251,0.48559670781893005
2020,5,low_volatility,size,243,-0.018190791788887897,0.24301136196822268,-0.07485572543421493,0.46502057613168724
2020,5,low_volatility,industry_size,243,-0.010437762693621589,0.12018682639731068,-0.08684614617509483,0.48148148148148145
2020,5,operating_cycle_change_rank,industry,243,0.010644092415267785,0.06429352663808531,0.16555465179542017,0.5967078189300411
2020,5,operating_cycle_change_rank,size,243,0.010600404280401796,0.08207356420752893,0.12915735270857628,0.5679012345679012
2020,5,operating_cycle_change_rank,industry_size,243,0.008883318398910059,0.060520513841730524,0.14678193946173623,0.5596707818930041
2020,5,revenue_growth_rank,industry,243,0.03120644375498629,0.102750732178216,0.30371018379567627,0.6584362139917695
2020,5,revenue_growth_rank,size,243,0.01786487214876335,0.11962202362641258,0.14934433983959772,0.5843621399176955
2020,5,revenue_growth_rank,industry_size,243,0.02633044255821674,0.09830032117694625,0.2678571366091513,0.6502057613168725
2020,20,roe_rank,raw,243,0.08338570450293586,0.14016559196070458,0.5949085173935772,0.7037037037037037
2020,20,roic_rank,raw,243,0.0960432717268675,0.15034317115041707,0.6388269649492562,0.7325102880658436
2020,20,debt_ratio_rank,raw,243,0.06674860830189588,0.15074708593431063,0.4427853970655338,0.6337448559670782
2020,20,revenue_growth_rank,raw,243,0.05611725989341397,0.13982787414754078,0.4013309952363381,0.6172839506172839
2020,20,profit_growth_rank,raw,243,0.06246669172039593,0.13122462521429534,0.47602873026602427,0.6790123456790124
2020,20,operating_cash_margin_rank,raw,243,0.02563786466413313,0.07669997099043727,0.334261725696475,0.6419753086419753
2020,20,gross_margin_rank,raw,243,0.07759748340455852,0.13694106351659374,0.5666487568584985,0.7078189300411523
2020,20,fundamental_coverage,raw,243,0.04046777909722241,0.1416291391516763,0.2857306013410408,0.6255144032921811
2020,20,book_to_price_rank,raw,243,-0.11950966257188828,0.1835362296756681,-0.6511502540020413,0.24279835390946503
2020,20,earnings_yield_rank,raw,243,-0.07185506064426217,0.14437639049917325,-0.4976925963852354,0.2880658436213992
2020,20,quality,raw,243,0.09755930572567678,0.1600301562873967,0.6096307595330402,0.7160493827160493
2020,20,growth,raw,243,0.06545484341594733,0.14253117476508653,0.45923176823475326,0.6748971193415638
2020,20,momentum,raw,243,0.035480394481602735,0.14984555871617636,0.23677975367162152,0.5843621399176955
2020,20,short_reversal,raw,243,-0.012389536088873849,0.14872367176417423,-0.08330574374548451,0.4609053497942387
2020,20,volume_attention,raw,243,0.010490587965235802,0.12465182822837596,0.08415911835657863,0.5432098765432098
2020,20,low_volatility,raw,243,-0.05739000446603263,0.2517924514109699,-0.22792583393360738,0.40329218106995884
2020,20,liquidity,raw,243,0.019602929965444146,0.16490153193337728,0.11887657886261498,0.5555555555555556
2020,20,industry_momentum,raw,243,0.017997860332233627,0.09774594405439213,0.18412897339472684,0.5061728395061729
2020,20,roe_change_rank,raw,243,0.027394999355012245,0.0937281415497793,0.2922814738672982,0.6172839506172839
2020,20,roic_change_rank,raw,243,0.03162547341021788,0.10148117963479071,0.31163880360901663,0.6049382716049383
2020,20,debt_ratio_change_rank,raw,243,-0.03490886074191898,0.07744422707146555,-0.45076130348237675,0.3497942386831276
2020,20,revenue_growth_change_rank,raw,243,0.031137599608054907,0.08755427866320072,0.35563766938031,0.6831275720164609
2020,20,profit_growth_change_rank,raw,243,0.01843629171304266,0.08957593890020872,0.20581745432310172,0.6090534979423868
2020,20,operating_cash_margin_change_rank,raw,243,-0.00453446825324586,0.07296195574765262,-0.0621483923612032,0.51440329218107
2020,20,gross_margin_change_rank,raw,243,0.028456408949828576,0.08762839780143679,0.3247395783078211,0.6831275720164609
2020,20,fundamental_freshness_rank,raw,243,-0.08953270419167124,0.07942291559962511,-1.1272905749646622,0.1646090534979424
2020,20,benchmark_weight_rank,raw,243,0.07979432318186999,0.12057070833812772,0.6618052119101374,0.7242798353909465
2020,20,momentum_120_rank,raw,243,0.10875329132074896,0.20238163176515972,0.537367400253717,0.6584362139917695
2020,20,volatility_60_rank,raw,243,-0.04451508520234419,0.25183884077681135,-0.17676020531636366,0.4403292181069959
2020,20,downside_volatility_60_rank,raw,243,-0.03628928103984172,0.24891675229672003,-0.14578882580222344,0.43209876543209874
2020,20,drawdown_120_rank,raw,243,0.06925373657879236,0.14947827440430125,0.4633030241670998,0.6872427983539094
2020,20,price_position_120_rank,raw,243,0.1167931099784341,0.15821735114447927,0.7381814265856479,0.8065843621399177
2020,20,volume_trend_60_rank,raw,243,-0.017296423209647045,0.1310964737840596,-0.13193660142329602,0.42386831275720166
2020,20,intraday_strength_20_rank,raw,243,-2.9426379856161136e-05,0.14742993897640289,-0.00019959568633390684,0.49382716049382713
2020,20,overnight_gap_20_rank,raw,243,0.04221417648817529,0.13355147049231245,0.3160891926727624,0.6707818930041153
2020,20,technology_momentum_rank,raw,243,0.008502932159230796,0.08688599252172088,0.09786309521762238,0.5473251028806584
2020,20,technology_growth_rank,raw,243,0.010664633648515555,0.07966628463451109,0.13386633627314512,0.551440329218107
2020,20,technology_quality_rank,raw,243,0.008567970450676136,0.08255430634757241,0.103785869323437,0.5637860082304527
2020,20,technology_valuation_rank,raw,243,-0.0365123863506455,0.08862333912969712,-0.4119951551048072,0.2674897119341564
2020,20,deducted_profit_growth_rank,raw,243,0.04640382110048611,0.14269173012266656,0.32520329706980594,0.6748971193415638
2020,20,gross_margin_yoy_rank,raw,243,0.040990567294091625,0.11230611415393314,0.36498963215758334,0.6419753086419753
2020,20,receivables_turnover_rank,raw,243,0.013136198417320426,0.12714685009404805,0.10331516988115581,0.588477366255144
2020,20,inventory_turnover_rank,raw,243,-0.03285958081470581,0.08650391587345695,-0.3798623505411564,0.39094650205761317
2020,20,fixed_asset_turnover_rank,raw,243,-0.014057296148103186,0.11455925743071346,-0.12270764024989576,0.48148148148148145
2020,20,cash_ratio_rank,raw,243,0.061573435698521015,0.12374259516639106,0.4975928912410961,0.6790123456790124
2020,20,interest_debt_ratio_rank,raw,243,0.05809171727142728,0.12909169781579755,0.45000351110354925,0.6419753086419753
2020,20,operating_cycle_rank,raw,243,-0.010764027090894612,0.08897883266609455,-0.12097289623126571,0.48559670781893005
2020,20,staff_average_revenue_rank,raw,179,-0.056405361384058675,0.06395812309893126,-0.8819108293220257,0.19553072625698323
2020,20,staff_average_profit_rank,raw,179,-0.00761957074278704,0.06971787618896824,-0.10929149250235935,0.5195530726256983
2020,20,fcff_back_rank,raw,243,0.009941115570904685,0.07661107014175284,0.12976082376229336,0.5720164609053497
2020,20,deducted_profit_growth_change_rank,raw,243,0.007230488593235324,0.08542008824856878,0.08464623183477536,0.551440329218107
2020,20,gross_margin_yoy_change_rank,raw,243,0.024626650806118176,0.07813178292184068,0.3151937647545238,0.691358024691358
2020,20,receivables_turnover_change_rank,raw,243,-0.009066943247088767,0.07301038061314007,-0.12418704259510381,0.48148148148148145
2020,20,inventory_turnover_change_rank,raw,243,-0.0021555516657814043,0.0791796101345426,-0.027223570084756347,0.43621399176954734
2020,20,fixed_asset_turnover_change_rank,raw,243,0.016548951570054152,0.10860902548079995,0.15237178951559324,0.6584362139917695
2020,20,cash_ratio_change_rank,raw,243,0.024098074378680712,0.07775944069879868,0.30990544893480704,0.6008230452674898
2020,20,interest_debt_ratio_change_rank,raw,243,-0.018529441970337953,0.09253887186241148,-0.20023414590452185,0.4156378600823045
2020,20,operating_cycle_change_rank,raw,243,0.0031168247002074895,0.07758763292418955,0.04017166889538854,0.51440329218107
2020,20,staff_average_revenue_change_rank,raw,0,,,0.0,
2020,20,staff_average_profit_change_rank,raw,0,,,0.0,
2020,20,fcff_back_change_rank,raw,243,0.011817105211354982,0.07317774334372246,0.16148496347925043,0.522633744855967
2021,1,roe_rank,raw,243,-0.006069826482371305,0.15541176447082533,-0.03905641572913718,0.49794238683127573
2021,1,roic_rank,raw,243,-0.007162814075793048,0.17773354374192046,-0.040300856692498485,0.5349794238683128
2021,1,debt_ratio_rank,raw,243,-0.005963668457049456,0.19382881810815286,-0.030767707894302075,0.5020576131687243
2021,1,revenue_growth_rank,raw,243,-0.006749262870459155,0.14614423493567585,-0.046182203994771236,0.48148148148148145
2021,1,profit_growth_rank,raw,243,-0.0028223187563717967,0.14324057450321584,-0.019703347086955685,0.4732510288065844
2021,1,operating_cash_margin_rank,raw,243,-0.00013662967649532995,0.07301259853787831,-0.0018713164471806554,0.4773662551440329
2021,1,gross_margin_rank,raw,243,-0.00396892497184646,0.16008185785242532,-0.024793096638753988,0.5308641975308642
2021,1,fundamental_coverage,raw,243,-0.007626301932969139,0.18065574978551252,-0.04221455415630907,0.4773662551440329
2021,1,book_to_price_rank,raw,243,0.013718656776726937,0.20302128842875045,0.06757250376500024,0.5185185185185185
2021,1,earnings_yield_rank,raw,243,0.009182504513807366,0.16309203122432925,0.05630259458340455,0.5349794238683128
2021,1,quality,raw,243,-0.00614573607947798,0.18036418139029903,-0.03407403860403367,0.5267489711934157
2021,1,growth,raw,243,-0.005397425111112848,0.15649646305524392,-0.03448911883208206,0.4732510288065844
2021,1,momentum,raw,243,-0.026784446060539133,0.2194809291747463,-0.12203541401637633,0.4279835390946502
2021,1,short_reversal,raw,243,0.049895342064640504,0.17688313908204337,0.2820808264913121,0.6090534979423868
2021,1,volume_attention,raw,243,0.0031334420324381656,0.11832129476709496,0.026482486002254033,0.5390946502057613
2021,1,low_volatility,raw,243,0.021751028953667154,0.24365341961979856,0.08927036192476952,0.5432098765432098
2021,1,liquidity,raw,243,-0.011998297870213262,0.141440553615652,-0.08482926263720107,0.48148148148148145
2021,1,industry_momentum,raw,243,-0.016812073582217243,0.13711698418650564,-0.1226111679888581,0.448559670781893
2021,1,roe_change_rank,raw,243,0.0027287237888234286,0.0946969686579103,0.0288153235261506,0.5267489711934157
2021,1,roic_change_rank,raw,243,0.003678823729727801,0.09880358693812608,0.03723370622193703,0.5185185185185185
2021,1,debt_ratio_change_rank,raw,243,-0.0002506659301948415,0.07181369937967862,-0.0034905029591857147,0.5102880658436214
2021,1,revenue_growth_change_rank,raw,243,0.005895528664940514,0.10742799396265432,0.054878886289080324,0.5761316872427984
2021,1,profit_growth_change_rank,raw,243,0.009485076919965108,0.09297536691741035,0.10201709586573253,0.5349794238683128
2021,1,operating_cash_margin_change_rank,raw,243,0.0012847759875368764,0.06158889590019706,0.020860513388952725,0.51440329218107
2021,1,gross_margin_change_rank,raw,243,0.008753040574018489,0.08248455378583984,0.10611732951534894,0.5390946502057613
2021,1,fundamental_freshness_rank,raw,243,-0.003129179753700578,0.10775850599724937,-0.029038819021678465,0.4691358024691358
2021,1,benchmark_weight_rank,raw,243,0.008377389813078137,0.15055937423337418,0.05564176827736269,0.4897119341563786
2021,1,momentum_120_rank,raw,243,-0.0022253795992301442,0.22997620951329703,-0.009676564388724194,0.522633744855967
2021,1,volatility_60_rank,raw,243,0.019148668404838056,0.2579854652642135,0.07422382646722799,0.522633744855967
2021,1,downside_volatility_60_rank,raw,243,0.01503711737530771,0.245814374949517,0.06117265265058599,0.5020576131687243
2021,1,drawdown_120_rank,raw,243,-0.00550279515060097,0.2194335500820341,-0.025077273500537078,0.51440329218107
2021,1,price_position_120_rank,raw,243,-0.017221998392358943,0.22004198888148105,-0.07826687297229917,0.4691358024691358
2021,1,volume_trend_60_rank,raw,243,-0.014288634598406973,0.14465515218299763,-0.09877722557943167,0.448559670781893
2021,1,intraday_strength_20_rank,raw,243,-0.018848046914397364,0.20217136210331157,-0.09322807502659959,0.4403292181069959
2021,1,overnight_gap_20_rank,raw,243,-0.006602584031015871,0.10835468802658176,-0.060934918011079635,0.4732510288065844
2021,1,technology_momentum_rank,raw,243,-0.017358323264824786,0.09546379253656655,-0.1818314860911883,0.4609053497942387
2021,1,technology_growth_rank,raw,243,-0.001197825647967329,0.08377543189710746,-0.014298053986024113,0.49382716049382713
2021,1,technology_quality_rank,raw,243,-0.0017003522777048394,0.07385657647771021,-0.023022354390038684,0.46502057613168724
2021,1,technology_valuation_rank,raw,243,-0.004527117995446996,0.07626100235433252,-0.05936347354067794,0.48559670781893005
2021,1,deducted_profit_growth_rank,raw,243,-0.003131050413889561,0.13762728814837535,-0.022750215135489624,0.46502057613168724
2021,1,gross_margin_yoy_rank,raw,243,0.00280943566169658,0.09306597773875125,0.03018756939923894,0.5020576131687243
2021,1,receivables_turnover_rank,raw,243,-0.009266945739369654,0.1207311934858876,-0.07675684694074426,0.4773662551440329
2021,1,inventory_turnover_rank,raw,243,-0.006008564999347133,0.09632775301502486,-0.06237626033288598,0.5185185185185185
2021,1,fixed_asset_turnover_rank,raw,243,-0.010601113618834961,0.11108824821015581,-0.0954296587590423,0.4567901234567901
2021,1,cash_ratio_rank,raw,243,-0.0029553211866037194,0.15801350073326398,-0.018702966347112795,0.5185185185185185
2021,1,interest_debt_ratio_rank,raw,243,-0.005921779320974446,0.17351741643686872,-0.03412786706128132,0.5185185185185185
2021,1,operating_cycle_rank,raw,243,-0.0037999398322772866,0.09477834811432051,-0.04009291054211923,0.5102880658436214
2021,1,staff_average_revenue_rank,raw,176,0.006229118224319558,0.08003446228940704,0.07783045011028972,0.5738636363636364
2021,1,staff_average_profit_rank,raw,176,-0.0035944001660634913,0.07767763703406247,-0.04627329439085935,0.45454545454545453
2021,1,fcff_back_rank,raw,243,0.003672534077853242,0.0863952483982228,0.04250851922926803,0.5432098765432098
2021,1,deducted_profit_growth_change_rank,raw,243,0.00966393634108171,0.10011687654412146,0.09652654651908579,0.5679012345679012
2021,1,gross_margin_yoy_change_rank,raw,243,0.012754600171905646,0.07899456648504319,0.16146174021121565,0.5473251028806584
2021,1,receivables_turnover_change_rank,raw,243,-0.001871712572334814,0.08587257933349314,-0.021796393992846847,0.4732510288065844
2021,1,inventory_turnover_change_rank,raw,243,-0.00722511248536447,0.09215827511234485,-0.07839895523822196,0.4897119341563786
2021,1,fixed_asset_turnover_change_rank,raw,243,-0.0015826010033976703,0.0878551219817849,-0.018013759103604598,0.5061728395061729
2021,1,cash_ratio_change_rank,raw,243,0.0014767746878260274,0.07732747615461692,0.019097670857292748,0.5020576131687243
2021,1,interest_debt_ratio_change_rank,raw,243,0.004739772352394864,0.08914945064952559,0.053166590684090624,0.5308641975308642
2021,1,operating_cycle_change_rank,raw,243,-0.003960477531405295,0.081668147446471,-0.04849476393475402,0.4691358024691358
2021,1,staff_average_revenue_change_rank,raw,0,,,0.0,
2021,1,staff_average_profit_change_rank,raw,0,,,0.0,
2021,1,fcff_back_change_rank,raw,243,0.0009717925319981762,0.08007990716621174,0.01213528544658711,0.48559670781893005
2021,5,roe_rank,raw,243,-0.022645622349974692,0.1682943624702676,-0.13455960150759935,0.448559670781893
2021,5,roic_rank,raw,243,-0.02262785593606266,0.1865247642380645,-0.12131287782882476,0.4773662551440329
2021,5,debt_ratio_rank,raw,243,-0.009371201525474096,0.18310735026566594,-0.051178729373111735,0.5473251028806584
2021,5,revenue_growth_rank,raw,243,-0.027109904664076038,0.15277694200412703,-0.1774476194407904,0.4156378600823045
2021,5,profit_growth_rank,raw,243,-0.020277682579307572,0.15280550642979682,-0.13270256454157112,0.4567901234567901
2021,5,operating_cash_margin_rank,raw,243,-0.0059202330524923,0.07887879480662907,-0.07505481120757129,0.49382716049382713
2021,5,gross_margin_rank,raw,243,-0.007458038984649064,0.16374606794746438,-0.04554636992591401,0.4773662551440329
2021,5,fundamental_coverage,raw,243,-0.004386425718523294,0.16086380475321962,-0.027267947101291608,0.48148148148148145
2021,5,book_to_price_rank,raw,243,0.02565189677938307,0.20868850145424667,0.12291955043343415,0.5102880658436214
2021,5,earnings_yield_rank,raw,243,0.011186503730327296,0.16367768946306394,0.06834470700939164,0.48148148148148145
2021,5,quality,raw,243,-0.017729872841930644,0.18841093706776052,-0.09410214246508541,0.48148148148148145
2021,5,growth,raw,243,-0.026485662355047845,0.16420705972359328,-0.1612942975754555,0.4444444444444444
2021,5,momentum,raw,243,-0.027708475138586857,0.2081197997722753,-0.13313714105484184,0.45267489711934156
2021,5,short_reversal,raw,243,0.025622950252725384,0.1659356309716614,0.1544149987720316,0.5555555555555556
2021,5,volume_attention,raw,243,0.008370680010753164,0.11988574052567207,0.06982214877307018,0.5390946502057613
2021,5,low_volatility,raw,243,0.04144496412066654,0.23582823092202215,0.1757421660614099,0.5555555555555556
2021,5,liquidity,raw,243,-0.02915838033853582,0.143350681014488,-0.20340594221236294,0.43621399176954734
2021,5,industry_momentum,raw,243,-0.01609953452453761,0.13277418544630032,-0.12125500503295474,0.4609053497942387
2021,5,roe_change_rank,raw,243,-0.005716497898510249,0.09769627862792102,-0.05851295442154649,0.49382716049382713
