test_year,factor_name,ic_dates,mean_rank_ic,rank_ic_std,rank_ic_ir,positive_ratio,direction_consistency,hac_t_stat,p_value,turnover_proxy,fdr_q_value,passes_statistical_gate,redundant_with,selected,rejection_reason
2022,fundamental_freshness_rank,1939,-0.004924435787709501,0.09373075875171877,-0.052538097987169026,0.4780814853017019,0.625,-1.2360512583164938,0.21643951100403358,0.022150106778012577,0.3667447269790569,False,,False,STATISTICAL_GATE
2022,benchmark_weight_rank,1939,0.019371436551920734,0.18063989236940864,0.10723786588792988,0.5461578133058278,0.875,2.508840401814602,0.012112819802128971,0.0009774823658680984,0.02796782155254772,True,,False,MAX_FACTOR_CAP
2022,momentum_120_rank,1939,-4.636364782312319e-05,0.2041040700262668,-0.00022715689999301098,0.5219185146982981,0.5,-0.005282919231366306,0.9957848599162231,0.030106869114366913,1.0,False,,False,STATISTICAL_GATE
2022,volatility_60_rank,1939,0.031668284278324306,0.255938804999157,0.12373381316064445,0.5605982465188242,0.75,2.9941880291016383,0.0027517630493429923,0.011415679633174178,0.0076298884549964785,True,,False,MAX_FACTOR_CAP
2022,downside_volatility_60_rank,1939,0.022323864342392107,0.2606904991565341,0.08563359391547112,0.5502836513666839,0.625,2.053777078476363,0.039997272409847184,0.012511515061287507,0.07870431022582833,True,,False,MAX_FACTOR_CAP
2022,drawdown_120_rank,1939,0.010450903720022308,0.2351757844638292,0.044438689739460364,0.5353274883960805,0.75,1.061018729633009,0.28868138944197286,0.04228209992192716,0.44023911889900863,False,,False,STATISTICAL_GATE
2022,price_position_120_rank,1939,-0.003530828041915328,0.20054376002567728,-0.017606272274256984,0.5002578648788035,0.375,-0.4177815462184543,0.6761068443300613,0.05127599878956185,0.7977909225016716,False,,False,STATISTICAL_GATE
2022,volume_trend_60_rank,1939,-0.021024607101145065,0.15572579838841852,-0.13501043063336568,0.45435791645177925,1.0,-3.247534154463927,0.0011640969166841764,0.027506431969944112,0.00394499510654082,True,,True,SELECTED
2022,intraday_strength_20_rank,1939,-0.03512885669642682,0.18585679602029165,-0.18901034263278427,0.4332129963898917,1.0,-4.705395923595838,2.5337374125466994e-06,0.0664575794135453,1.9319747770668583e-05,True,,True,SELECTED
2022,overnight_gap_20_rank,1939,0.0034760664668812323,0.12430715183101819,0.027963527566029024,0.5291387313047963,0.5,0.7045349184306291,0.4810997123001146,0.05284403103787737,0.6379800532675433,False,,False,STATISTICAL_GATE
2022,technology_momentum_rank,1939,-0.0040115037181790636,0.09652008991604268,-0.04156133424314505,0.48066013408973696,0.625,-1.0440536801665299,0.2964605545754808,0.009644604283849943,0.44107545924644703,False,,False,STATISTICAL_GATE
2022,technology_growth_rank,1939,0.0011552342028656093,0.08465093044341233,0.013647034909295688,0.5100567302733368,0.5,0.31940042009042713,0.7494228923092987,0.0007292387317437727,0.8311781169248587,False,,False,STATISTICAL_GATE
2022,technology_quality_rank,1939,-0.0043242661362212454,0.08154393777060356,-0.05302989105561855,0.48323878287777206,0.5,-1.3121598822097948,0.1894661947251346,0.000984779752953449,0.33021251080666314,False,,False,STATISTICAL_GATE
2022,technology_valuation_rank,1939,-0.005302364754474723,0.10527918107573726,-0.050364798626807615,0.4626095925734915,0.5,-1.2094318708311667,0.2264969705253379,0.001100711725997874,0.37341392437961113,False,,False,STATISTICAL_GATE
2022,deducted_profit_growth_rank,1939,0.021180040796398254,0.12768046169348404,0.1658831783303235,0.5698813821557503,0.75,3.8062250198240517,0.00014110401327993571,0.0035767574968418,0.000782485891825098,True,,True,SELECTED
2022,gross_margin_yoy_rank,1939,0.012358548439390507,0.0872805115034384,0.1415957380005002,0.5528623001547189,0.75,3.3330712157027125,0.0008589295367307237,0.003229128174217559,0.0030820412788573025,True,,True,SELECTED
2022,receivables_turnover_rank,1939,0.0029434335261016883,0.14548607095483973,0.020231720513061064,0.51985559566787,0.75,0.46448469153809846,0.6423005248460629,0.003995065377740789,0.7836066403121967,False,,False,STATISTICAL_GATE
2022,inventory_turnover_rank,1939,-0.0016131777579191636,0.09296620883143625,-0.01735230228484559,0.5054151624548736,0.625,-0.4123484177538957,0.6800840650833921,0.0038369350553120454,0.7977909225016716,False,,False,STATISTICAL_GATE
2022,fixed_asset_turnover_rank,1939,0.0013789658234892828,0.11148664943942324,0.012368887489425807,0.5079938112429088,0.625,0.2845236427755827,0.7760091180846596,0.004293727574360669,0.8417073258745278,False,,False,STATISTICAL_GATE
2022,cash_ratio_rank,1939,0.012065651123514508,0.12575491590847013,0.09594576113665736,0.5482207323362558,0.75,2.2049040198216403,0.027460830380348522,0.0019386016625302209,0.05583702177337533,True,,False,MAX_FACTOR_CAP
2022,interest_debt_ratio_rank,1939,0.011474706916243575,0.1617471348470689,0.07094225766096476,0.5337802991232594,0.75,1.6388216703843346,0.101250404646263,0.001518827658271939,0.18715983889157708,False,,False,STATISTICAL_GATE
2022,operating_cycle_rank,1939,0.002387917955084897,0.10343530627075173,0.023086101266373157,0.5105724600309438,0.625,0.5385382237049732,0.5902055236120469,0.0014120139286435778,0.7508811771896907,False,,False,STATISTICAL_GATE
2022,staff_average_revenue_rank,1430,0.003173705811894101,0.08231081415609529,0.038557580123985226,0.5160839160839161,0.5,0.81651840550795,0.4142037010388677,0.0026090548272547916,0.5654656248786032,False,,False,STATISTICAL_GATE
2022,staff_average_profit_rank,1430,0.006653890022696015,0.08556223729444236,0.0777666670846651,0.5475524475524476,0.75,1.6553634304212574,0.09785079934725172,0.0026400322029822717,0.18652808625569858,False,,False,STATISTICAL_GATE
2022,fcff_back_rank,1939,0.009297503109309515,0.09118479736233817,0.10196330285589514,0.5389375966993295,0.875,2.426253586489412,0.015255606338862027,0.0052889129522028615,0.03323542809537799,True,,False,MAX_FACTOR_CAP
2022,deducted_profit_growth_change_rank,1939,0.019130772870068678,0.08921477985322826,0.21443501739892962,0.5905105724600309,0.875,5.039961067095095,4.65626559531529e-07,0.007289188206030048,4.733870021903878e-06,True,,True,SELECTED
2022,gross_margin_yoy_change_rank,1939,0.01420244894997208,0.07237835165042428,0.19622509529600243,0.5791645177926766,1.0,4.9006720466444955,9.550937543068017e-07,0.006407198668226991,8.322959858959272e-06,True,,True,SELECTED
2022,receivables_turnover_change_rank,1939,0.004496000046272959,0.10431622582536841,0.0430997192498081,0.5079938112429088,0.875,1.0256782165586396,0.3050432855219676,0.009914839142309494,0.44303905754381007,False,,False,STATISTICAL_GATE
2022,inventory_turnover_change_rank,1939,-0.00196662164548824,0.08859823163705646,-0.022197075597902734,0.5002578648788035,0.5,-0.5304871238435401,0.5957742341718077,0.009239041812498504,0.7508811771896907,False,,False,STATISTICAL_GATE
2022,fixed_asset_turnover_change_rank,1939,0.007331069846182405,0.10724968552473277,0.0683551640297518,0.5373904074265085,0.625,1.5772100550715538,0.11474720011388184,0.009255162437846434,0.20586997667490567,False,,False,STATISTICAL_GATE
2022,cash_ratio_change_rank,1939,0.007944984146948931,0.08478946381991853,0.09370249308125139,0.5337802991232594,0.75,2.2120287075425704,0.026964681430466264,0.006599459712386333,0.05583702177337533,True,,False,MAX_FACTOR_CAP
2022,interest_debt_ratio_change_rank,1939,0.0031742555054473758,0.08285205939252407,0.03831233078237517,0.5136668385765859,0.875,0.9131167959352642,0.3611811176350712,0.007521365791354492,0.5123732133892871,False,,False,STATISTICAL_GATE
2022,operating_cycle_change_rank,1939,0.010505352536357064,0.08528107667551663,0.12318503642172061,0.5538937596699329,1.0,3.038572903551485,0.0023770158298370703,0.008280919416359554,0.007157415355757265,True,,True,SELECTED
2022,staff_average_revenue_change_rank,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,,False,STATISTICAL_GATE
2022,staff_average_profit_change_rank,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,False,,False,STATISTICAL_GATE
2022,fcff_back_change_rank,1939,0.0028699981997461843,0.08444247796531489,0.033987612264588546,0.516245487364621,0.75,0.8113812341294513,0.4171467724514286,0.009208630331854567,0.5654656248786032,False,,False,STATISTICAL_GATE
2023,roe_rank,1944,0.018810004493323765,0.18652328272897364,0.10084534337011167,0.5406378600823045,0.75,2.3060426694622875,0.021108248227888815,0.006438343645542516,0.061314435328629416,True,,False,MAX_FACTOR_CAP
2023,roic_rank,1944,0.01790170192168159,0.17983199204609163,0.09954681432374567,0.5478395061728395,0.75,2.252180521077525,0.024310866456302982,0.005556148063371442,0.06740740244702191,True,,False,MAX_FACTOR_CAP
2023,debt_ratio_rank,1944,0.005343171461298914,0.18460572731338548,0.028943692804440355,0.5339506172839507,0.5,0.6733283865077049,0.5007383973449748,0.0012559325536955653,0.6180503325067467,False,,False,STATISTICAL_GATE
2023,revenue_growth_rank,1944,0.01246478163824192,0.13819733701396586,0.09019552697301442,0.5529835390946503,0.625,2.0743925876498444,0.038042865164361395,0.0034649326316029826,0.08925441442407865,True,,False,MAX_FACTOR_CAP
2023,profit_growth_rank,1944,0.012219082650078377,0.12959485172934404,0.0942867906172512,0.5493827160493827,0.625,2.1704720991239292,0.0299711000538625,0.0036566517891748924,0.07786166875998307,True,,False,MAX_FACTOR_CAP
2023,operating_cash_margin_rank,1944,0.012544231485701012,0.11301581184660538,0.11099536676095469,0.5545267489711934,0.75,2.680022930561665,0.007361711701979301,0.003974454669609728,0.029937627588049156,True,,True,SELECTED
2023,gross_margin_rank,1944,0.01090251022471597,0.14405281765225386,0.07568411644008817,0.5303497942386831,0.625,1.7312788318447834,0.08340204504098248,0.001237386061995762,0.15898514835937283,False,,False,STATISTICAL_GATE
2023,fundamental_coverage,1944,-9.536638528427319e-05,0.1824003023331612,-0.0005228411579608174,0.5164609053497943,0.625,-0.012603125119877176,0.9899444272521436,7.295282961228307e-06,1.0,False,,False,STATISTICAL_GATE
2023,book_to_price_rank,1944,-0.0029650956419365556,0.17423773814100674,-0.0170175283125919,0.4732510288065844,0.5,-0.386210643763923,0.6993406715564832,0.003320292111686725,0.7617818029454549,False,,False,STATISTICAL_GATE
2023,earnings_yield_rank,1944,0.0045968389707316685,0.15851173420383388,0.028999991665099617,0.5030864197530864,0.625,0.6765885912008834,0.4986670197139915,0.005633677014010325,0.6180503325067467,False,,False,STATISTICAL_GATE
2023,quality,1944,0.018819872068901948,0.1803175901690366,0.10437069423598376,0.5493827160493827,0.75,2.364597729042606,0.018049664428013923,0.004835884726901482,0.05992247769210972,True,,True,SELECTED
2023,growth,1944,0.013242780871097464,0.14175694107081932,0.09341892376530331,0.5478395061728395,0.625,2.145529692824752,0.03191051998359962,0.003920788345175569,0.07786166875998307,True,,False,MAX_FACTOR_CAP
