experiment_id,score,year,dates,rank_ic_mean,rank_ic_median,rank_ic_std,icir,positive_ic_ratio,pearson_ic_mean,rank_ic_t_stat
C2_STABLE_CORE_REG,lgbm_stable_core,2021,243,0.05802840362857542,0.043965083717166946,0.15237930391992136,0.3808155184845221,0.6008230452674898,0.029649662466569547,5.936326436932895
C2_STABLE_CORE_REG,lgbm_stable_core,2022,242,0.07092380893707133,0.08613727074981502,0.1345907256072656,0.5269591096791194,0.731404958677686,0.06317068709818396,8.197559916966881
C2_STABLE_CORE_REG,lgbm_stable_core,2023,242,0.13955931590493603,0.14938208474030545,0.1744313702661315,0.8000815202678803,0.7892561983471075,0.08193452844079202,12.446347506636126
C2_STABLE_CORE_REG,lgbm_stable_core,2024,242,0.1118638673655685,0.1541961853043407,0.2685764623861042,0.41650659321274974,0.7024793388429752,0.07468193413636981,6.479322002332128
C2_STABLE_CORE_REG,lgbm_stable_core,2025,222,-0.01812815376689829,-0.0812624248026575,0.2932610868331734,-0.06181574910827088,0.4099099099099099,-0.07500400465707986,-0.9210339179396737
C3_DE_REDUNDANT_REG,lgbm_dedup,2020,243,0.05026882969705641,0.049368830159347066,0.13359592481686783,0.3762751728090845,0.6831275720164609,0.006705143608749655,5.865549452388843
C3_DE_REDUNDANT_REG,lgbm_dedup,2021,243,0.015223665464814394,-0.00048225607716097246,0.11883578121986975,0.12810674788805904,0.49794238683127573,-0.01277159769227194,1.996986565210817
C3_DE_REDUNDANT_REG,lgbm_dedup,2022,242,0.024719659428319895,0.02745495369681407,0.11123324457871277,0.22223265645035956,0.6198347107438017,0.0216332902208353,3.4571288042972905
C3_DE_REDUNDANT_REG,lgbm_dedup,2023,242,0.12149998491432606,0.13881500044241324,0.17232828381422752,0.7050495845783787,0.7644628099173554,0.06951590395717568,10.967997531218858
C3_DE_REDUNDANT_REG,lgbm_dedup,2024,242,0.10014337469135162,0.15392589729411488,0.2782085671740566,0.35995791110450803,0.6942148760330579,0.06662597605051022,5.599630957442326
C3_DE_REDUNDANT_REG,lgbm_dedup,2025,222,-0.023254090694187744,-0.09128911018100869,0.2897654591026236,-0.08025142391437365,0.4189189189189189,-0.0496646823958935,-1.1957192860128834
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2020,243,0.03880286872117083,0.03412310197710926,0.13248844496362952,0.29287738060343993,0.6213991769547325,-0.0022004362744063102,4.56550653233561
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2021,243,0.018412360245786928,0.007422337187573952,0.1066161620474321,0.17269764632491194,0.5267489711934157,-0.0019512578647042868,2.692089880040773
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2022,242,0.032631679640332485,0.02893673318508237,0.10567922228577285,0.3087804672908305,0.6776859504132231,0.03590627628386932,4.8034967710245375
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2023,242,0.11833179840083782,0.12862715385355242,0.18060704034856187,0.6551892892572948,0.7355371900826446,0.06788788246201466,10.192353366681806
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2024,242,0.08962949520367383,0.13014059782733367,0.27998534607757286,0.320122093742867,0.6818181818181818,0.04638836646557911,4.979931072450771
C4_REMOVE_DEAD_REG,lgbm_dead_removed,2025,222,-0.015690735060493715,-0.08279352696092038,0.29461088444442063,-0.05325918317676354,0.4144144144144144,-0.048823970438977175,-0.793543956923398
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2020,243,-0.01198351812783098,-0.013740634501200883,0.1539080125369848,-0.0778615611383539,0.4691358024691358,-0.04543357386541518,-1.2137416186343344
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2021,243,0.055348592574426286,0.04148707520085007,0.14952614447627105,0.3701599661269257,0.5967078189300411,0.027914995295043918,5.77022281433829
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2022,242,0.06993041870186627,0.08713858513943792,0.12825639237088476,0.545239246240806,0.743801652892562,0.06251616116751806,8.481932104490145
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2023,242,0.1334696779331373,0.13828177963529367,0.1755042740382576,0.7604924647250624,0.7603305785123967,0.07437938776553202,11.830486334663984
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2024,242,0.11138110959076965,0.15045671982053183,0.272892904841827,0.408149525380031,0.71900826446281,0.07570948082139906,6.349316536954398
E_NEW_INDEPENDENT_FEATURES,lgbm_new_features,2025,222,-0.024892576119506557,-0.10245725034746296,0.29810261782115755,-0.08350337981413,0.3963963963963964,-0.07705865593270392,-1.2441723376465954
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2020,243,-0.005012939202146947,-0.0034856264469845196,0.1572826404418426,-0.031872170940572105,0.48559670781893005,-0.04173578424469922,-0.49683797474932095
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2021,243,0.05944320867537278,0.04674287769927953,0.1457043410809736,0.40797143197221464,0.6131687242798354,0.028487241600622406,6.359645233912551
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2022,242,0.08030534776938661,0.09855851157286437,0.131511141906115,0.610635316562882,0.78099173553719,0.07366945632173562,9.499256209819375
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2023,242,0.1305374659720931,0.11933861692626635,0.17831173872152753,0.7320744383293557,0.7396694214876033,0.07556836597177091,11.388405592872449
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2024,242,0.12192263908775529,0.14905329287932437,0.25063554778835695,0.4864538975561036,0.7479338842975206,0.08277031198356999,7.567446693324032
F_REGIME_INTERACTIONS,lgbm_regime_interactions,2025,222,-0.026737132677708,-0.1024589348340801,0.3013071693660252,-0.08873712741042672,0.3918918918918919,-0.0762565141775367,-1.322153420520499
G1_RIDGE_GEN2,ridge_gen2,2020,243,-0.005421840804356287,-0.01477053680951732,0.15275482437532895,-0.03549374513393081,0.4444444444444444,-0.029901947197914974,-0.553292729305819
G1_RIDGE_GEN2,ridge_gen2,2021,243,0.047277352868260576,0.028973716635794667,0.13861783673586694,0.3410625499685619,0.5967078189300411,0.01860229549974092,5.3166389859409335
